x, y, du, u,e_to_next_x, e_to_next_y, to_next_theta,tx, ty, t_theta,nx, ny, n_theta,kappa
2.98541,3.8382,0.00998022,11.7246,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.98561,3.84818,0.00998022,11.7346,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.98582,3.85816,0.00998022,11.7446,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.98602,3.86814,0.00998022,11.7546,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.98622,3.87812,0.00998022,11.7646,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.23597e-12,
2.98642,3.88809,0.00998022,11.7745,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.98662,3.89807,0.00998022,11.7845,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.98682,3.90805,0.00998022,11.7945,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.98703,3.91803,0.00998022,11.8045,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.28047e-12,
2.98723,3.92801,0.00998022,11.8145,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.33491e-13,
2.98743,3.93799,0.00998022,11.8245,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.98763,3.94796,0.00998022,11.8344,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.33491e-13,
2.98783,3.95794,0.00998022,11.8444,0.0202081,0.999796,1.55059,0,0,0,0,0,0,4.44969e-14,
2.98803,3.96792,0.00998022,11.8544,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.98824,3.9779,0.00998022,11.8644,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-13,
2.98844,3.98788,0.00998022,11.8744,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.32496e-12,
2.98864,3.99785,0.00998022,11.8843,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.22485e-13,
2.98884,4.00783,0.00998022,11.8943,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-4.44969e-14,
2.98904,4.01781,0.00998022,11.9043,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.66982e-13,
2.98924,4.02779,0.00998022,11.9143,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.32496e-12,
2.98945,4.03777,0.00998022,11.9243,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.98965,4.04775,0.00998022,11.9342,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.98985,4.05772,0.00998022,11.9442,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
2.99005,4.0677,0.00998022,11.9542,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.99025,4.07768,0.00998022,11.9642,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.99045,4.08766,0.00998022,11.9742,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.41396e-12,
2.99066,4.09764,0.00998022,11.9841,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
2.99086,4.10761,0.00998022,11.9941,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.66982e-13,
2.99106,4.11759,0.00998022,12.0041,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.99126,4.12757,0.00998022,12.0141,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.14698e-12,
2.99146,4.13755,0.00998022,12.0241,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.99166,4.14753,0.00998022,12.034,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.99187,4.15751,0.00998022,12.044,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
2.99207,4.16748,0.00998022,12.054,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
2.99227,4.17746,0.00998022,12.064,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.04686e-12,
2.99247,4.18744,0.00998022,12.074,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.99267,4.19742,0.00998022,12.0839,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.99287,4.2074,0.00998022,12.0939,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.99308,4.21737,0.00998022,12.1039,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.13585e-12,
2.99328,4.22735,0.00998022,12.1139,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.66982e-13,
2.99348,4.23733,0.00998022,12.1239,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.99368,4.24731,0.00998022,12.1338,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.99388,4.25729,0.00998022,12.1438,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.99408,4.26727,0.00998022,12.1538,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.99429,4.27724,0.00998022,12.1638,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.13585e-12,
2.99449,4.28722,0.00998022,12.1738,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.66982e-13,
2.99469,4.2972,0.00998022,12.1837,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.99489,4.30718,0.00998022,12.1937,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.99509,4.31716,0.00998022,12.2037,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.13585e-12,
2.99529,4.32713,0.00998022,12.2137,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.9955,4.33711,0.00998022,12.2237,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
2.9957,4.34709,0.00998022,12.2336,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.66982e-13,
2.9959,4.35707,0.00998022,12.2436,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.9961,4.36705,0.00998022,12.2536,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.9963,4.37703,0.00998022,12.2636,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.9965,4.387,0.00998022,12.2736,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.50295e-12,
2.99671,4.39698,0.00998022,12.2835,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
2.99691,4.40696,0.00998022,12.2935,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
2.99711,4.41694,0.00998022,12.3035,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
2.99731,4.42692,0.00998022,12.3135,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.32496e-12,
2.99751,4.43689,0.00998022,12.3235,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.99771,4.44687,0.00998022,12.3334,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.99792,4.45685,0.00998022,12.3434,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
2.99812,4.46683,0.00998022,12.3534,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.99832,4.47681,0.00998022,12.3634,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.13585e-12,
2.99852,4.48679,0.00998022,12.3734,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
2.99872,4.49676,0.00998022,12.3833,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
2.99892,4.50674,0.00998022,12.3933,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
2.99913,4.51672,0.00998022,12.4033,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.31384e-12,
2.99933,4.5267,0.00998022,12.4133,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
2.99953,4.53668,0.00998022,12.4233,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
2.99973,4.54665,0.00998022,12.4332,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
2.99993,4.55663,0.00998022,12.4432,0.0202081,0.999796,1.55059,0,0,0,0,0,0,1.77988e-13,
3.00013,4.56661,0.00998022,12.4532,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00034,4.57659,0.00998022,12.4632,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.13585e-12,
3.00054,4.58657,0.00998022,12.4732,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
3.00074,4.59655,0.00998022,12.4831,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
3.00094,4.60652,0.00998022,12.4931,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
3.00114,4.6165,0.00998022,12.5031,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.04686e-12,
3.00134,4.62648,0.00998022,12.5131,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00155,4.63646,0.00998022,12.5231,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
3.00175,4.64644,0.00998022,12.533,0.0202081,0.999796,1.55059,0,0,0,0,0,0,0,
3.00195,4.65641,0.00998022,12.543,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
3.00215,4.66639,0.00998022,12.553,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00235,4.67637,0.00998022,12.563,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.22485e-12,
3.00255,4.68635,0.00998022,12.573,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00276,4.69633,0.00998022,12.5829,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00296,4.70631,0.00998022,12.5929,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-3.55975e-13,
3.00316,4.71628,0.00998022,12.6029,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.13585e-12,
3.00336,4.72626,0.00998022,12.6129,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00356,4.73624,0.00998022,12.6229,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
3.00376,4.74622,0.00998022,12.6328,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.66982e-13,
3.00397,4.7562,0.00998022,12.6428,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00417,4.76617,0.00998022,12.6528,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
3.00437,4.77615,0.00998022,12.6628,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00457,4.78613,0.00998022,12.6728,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.14698e-12,
3.00477,4.79611,0.00998022,12.6827,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
3.00497,4.80609,0.00998022,12.6927,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00518,4.81607,0.00998022,12.7027,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00538,4.82604,0.00998022,12.7127,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.23597e-12,
3.00558,4.83602,0.00998022,12.7227,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00578,4.846,0.00998022,12.7327,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
3.00598,4.85598,0.00998022,12.7426,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
3.00618,4.86596,0.00998022,12.7526,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00639,4.87593,0.00998022,12.7626,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00659,4.88591,0.00998022,12.7726,0.0202081,0.999796,1.55059,0,0,0,0,0,0,2.23597e-12,
3.00679,4.89589,0.00998022,12.7826,0.0202081,0.999796,1.55059,0,0,0,0,0,0,8.89938e-14,
3.00699,4.90587,0.00998022,12.7925,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-8.89938e-14,
3.00719,4.91585,0.00998022,12.8025,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-1.77988e-13,
3.00739,4.92583,0.00998022,12.8125,0.0202081,0.999796,1.55059,0,0,0,0,0,0,-2.14698e-12,
3.0076,4.9358,0.00998022,12.8225,0.0202081,0.999796,1.55059,0,0,0,0,0,0,77.9333,
3.0078,4.94578,0.00998022,12.8325,0.0202081,0.999796,1.55059,0,0,0,0,0,0,77.9594,
3.008,4.95576,0.0099669,12.8424,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,77.9854,
2.99804,4.95611,0.0099669,12.8524,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,78.0114,
2.98808,4.95647,0.0099669,12.8624,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.97812,4.95682,0.0099669,12.8723,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.96816,4.95717,0.0099669,12.8823,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.9582,4.95752,0.0099669,12.8923,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
2.94824,4.95788,0.0099669,12.9022,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.93828,4.95823,0.0099669,12.9122,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.92831,4.95858,0.0099669,12.9222,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
2.91835,4.95894,0.0099669,12.9321,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.90839,4.95929,0.0099669,12.9421,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.89843,4.95964,0.0099669,12.9521,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.88847,4.96,0.0099669,12.962,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
2.87851,4.96035,0.0099669,12.972,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.86855,4.9607,0.0099669,12.982,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.14375e-12,
2.85859,4.96105,0.0099669,12.9919,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.45564e-12,
2.84863,4.96141,0.0099669,13.0019,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.83867,4.96176,0.0099669,13.0119,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.82871,4.96211,0.0099669,13.0218,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
2.81875,4.96247,0.0099669,13.0318,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.80879,4.96282,0.0099669,13.0418,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.79883,4.96317,0.0099669,13.0517,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
2.78887,4.96353,0.0099669,13.0617,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.77891,4.96388,0.0099669,13.0717,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.76894,4.96423,0.0099669,13.0816,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,6.68346e-14,
2.75898,4.96458,0.0099669,13.0916,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.78729e-13,
2.74902,4.96494,0.0099669,13.1016,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.73906,4.96529,0.0099669,13.1115,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.7291,4.96564,0.0099669,13.1215,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,2.4506e-13,
2.71914,4.966,0.0099669,13.1315,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,6.68346e-14,
2.70918,4.96635,0.0099669,13.1414,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.69922,4.9667,0.0099669,13.1514,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.68926,4.96706,0.0099669,13.1614,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-2.4506e-13,
2.6793,4.96741,0.0099669,13.1713,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-6.68346e-14,
2.66934,4.96776,0.0099669,13.1813,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.65938,4.96811,0.0099669,13.1913,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
2.64942,4.96847,0.0099669,13.2012,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.63946,4.96882,0.0099669,13.2112,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.47792e-12,
2.6295,4.96917,0.0099669,13.2212,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.45564e-12,
2.61953,4.96953,0.0099669,13.2311,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
2.60957,4.96988,0.0099669,13.2411,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.59961,4.97023,0.0099669,13.2511,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.58965,4.97058,0.0099669,13.261,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
2.57969,4.97094,0.0099669,13.271,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.56973,4.97129,0.0099669,13.281,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.55977,4.97164,0.0099669,13.2909,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.54981,4.972,0.0099669,13.3009,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
2.53985,4.97235,0.0099669,13.3109,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.52989,4.9727,0.0099669,13.3208,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
2.51993,4.97306,0.0099669,13.3308,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,8.91128e-14,
2.50997,4.97341,0.0099669,13.3408,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-6.68346e-14,
2.50001,4.97376,0.0099669,13.3507,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.49005,4.97411,0.0099669,13.3607,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
2.48009,4.97447,0.0099669,13.3707,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-8.91128e-14,
2.47012,4.97482,0.0099669,13.3806,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,6.68346e-14,
2.46016,4.97517,0.0099669,13.3906,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
2.4502,4.97553,0.0099669,13.4006,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.45564e-12,
2.44024,4.97588,0.0099669,13.4105,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.54475e-12,
2.43028,4.97623,0.0099669,13.4205,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-6.68346e-14,
2.42032,4.97659,0.0099669,13.4305,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
2.41036,4.97694,0.0099669,13.4404,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.4004,4.97729,0.0099669,13.4504,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-6.68346e-14,
2.39044,4.97764,0.0099669,13.4604,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.78729e-13,
2.38048,4.978,0.0099669,13.4703,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.37052,4.97835,0.0099669,13.4803,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.36056,4.9787,0.0099669,13.4903,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,6.68346e-14,
2.3506,4.97906,0.0099669,13.5002,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.78729e-13,
2.34064,4.97941,0.0099669,13.5102,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.33068,4.97976,0.0099669,13.5202,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.32072,4.98011,0.0099669,13.5301,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,2.4506e-13,
2.31075,4.98047,0.0099669,13.5401,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,6.68346e-14,
2.30079,4.98082,0.0099669,13.5501,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.29083,4.98117,0.0099669,13.56,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.28087,4.98153,0.0099669,13.57,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-2.4506e-13,
2.27091,4.98188,0.0099669,13.58,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.26095,4.98223,0.0099669,13.59,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.23286e-12,
2.25099,4.98259,0.0099669,13.5999,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.45564e-12,
2.24103,4.98294,0.0099669,13.6099,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.23107,4.98329,0.0099669,13.6199,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-6.68346e-14,
2.22111,4.98364,0.0099669,13.6298,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-2.22782e-13,
2.21115,4.984,0.0099669,13.6398,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.20119,4.98435,0.0099669,13.6498,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.19123,4.9847,0.0099669,13.6597,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.78729e-13,
2.18127,4.98506,0.0099669,13.6697,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-8.91128e-14,
2.17131,4.98541,0.0099669,13.6797,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.16134,4.98576,0.0099669,13.6896,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.15138,4.98612,0.0099669,13.6996,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.78729e-13,
2.14142,4.98647,0.0099669,13.7096,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,8.91128e-14,
2.13146,4.98682,0.0099669,13.7195,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.1215,4.98717,0.0099669,13.7295,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
2.11154,4.98753,0.0099669,13.7395,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,6.68346e-14,
2.10158,4.98788,0.0099669,13.7494,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-8.91128e-14,
2.09162,4.98823,0.0099669,13.7594,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.08166,4.98859,0.0099669,13.7694,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
2.0717,4.98894,0.0099669,13.7793,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-6.68346e-14,
2.06174,4.98929,0.0099669,13.7893,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,8.91128e-14,
2.05178,4.98965,0.0099669,13.7993,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
2.04182,4.99,0.0099669,13.8092,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
2.03186,4.99035,0.0099669,13.8192,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.38881e-12,
2.0219,4.9907,0.0099669,13.8292,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.41108e-12,
2.01194,4.99106,0.0099669,13.8391,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.56451e-13,
2.00197,4.99141,0.0099669,13.8491,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.99201,4.99176,0.0099669,13.8591,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,2.67338e-13,
1.98205,4.99212,0.0099669,13.869,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.45564e-14,
1.97209,4.99247,0.0099669,13.879,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.96213,4.99282,0.0099669,13.889,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.95217,4.99317,0.0099669,13.8989,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
1.94221,4.99353,0.0099669,13.9089,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.93225,4.99388,0.0099669,13.9189,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.92229,4.99423,0.0099669,13.9288,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.91233,4.99459,0.0099669,13.9388,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
1.90237,4.99494,0.0099669,13.9488,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.89241,4.99529,0.0099669,13.9587,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.88245,4.99565,0.0099669,13.9687,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.87249,4.996,0.0099669,13.9787,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
1.86253,4.99635,0.0099669,13.9886,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.85256,4.9967,0.0099669,13.9986,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.56451e-13,
1.8426,4.99706,0.0099669,14.0086,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.5002e-12,
1.83264,4.99741,0.0099669,14.0185,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,4.5002e-12,
1.82268,4.99776,0.0099669,14.0285,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-4.45564e-14,
1.81272,4.99812,0.0099669,14.0385,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.11895e-13,
1.80276,4.99847,0.0099669,14.0484,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.7928,4.99882,0.0099669,14.0584,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.78284,4.99918,0.0099669,14.0684,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.34173e-13,
1.77288,4.99953,0.0099669,14.0783,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.76292,4.99988,0.0099669,14.0883,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.75296,5.00023,0.0099669,14.0983,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.743,5.00059,0.0099669,14.1082,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,-3.34173e-13,
1.73304,5.00094,0.0099669,14.1182,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.72308,5.00129,0.0099669,14.1282,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,3.11895e-13,
1.71312,5.00165,0.0099669,14.1381,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.70316,5.002,0.0099669,14.1481,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
1.69319,5.00235,0.0099669,14.1581,-0.999373,0.0354141,3.10617,0,0,0,0,0,0,0,
